2013Sci...340...45N,Leibniz Institute for Astrophysics Potsdam (AIP,ZERO_RESULTS,2013-07-29 13:31:13
2013Sci...340...45N,Leibniz Institute for Astrophysics Potsdam (AIP,ZERO_RESULTS,2013-07-29 13:31:14
2013PASA...30...31B, ARC Centre of Excellence for All-sky Astrophysics (CAASTRO,ZERO_RESULTS,2013-07-29 13:31:45
2013PASA...30...31B,ARC Centre of Excellence for All-sky Astrophysics (CAASTRO,ZERO_RESULTS,2013-07-29 13:31:47
2013PASA...30...31B,ARC Centre of Excellence for All-sky Astrophysics (CAASTRO,ZERO_RESULTS,2013-07-29 13:31:52
2013PASA...30...31B,"CSIRO Astronomy and Space Science, Australia",ZERO_RESULTS,2013-07-29 13:31:54
2013PASA...30...31B, ARC Centre of Excellence for All-sky Astrophysics (CAASTRO,ZERO_RESULTS,2013-07-29 13:32:08
2013PASA...30...31B,"CSIRO Astronomy and Space Science, Australia",ZERO_RESULTS,2013-07-29 13:32:10
2013PASA...30...31B,"CSIRO Astronomy and Space Science, Australia",ZERO_RESULTS,2013-07-29 13:32:18
2013PASA...30...31B,ARC Centre of Excellence for All-sky Astrophysics (CAASTRO,ZERO_RESULTS,2013-07-29 13:32:25
2013PASA...30...31B,"CSIRO Astronomy and Space Science, Australia",ZERO_RESULTS,2013-07-29 13:32:29
2013PASA...30...31B,ARC Centre of Excellence for All-sky Astrophysics (CAASTRO,ZERO_RESULTS,2013-07-29 13:32:42
2013PASA...30...31B,ARC Centre of Excellence for All-sky Astrophysics (CAASTRO,ZERO_RESULTS,2013-07-29 13:32:43
2013PASA...30...31B,ARC Centre of Excellence for All-sky Astrophysics (CAASTRO,ZERO_RESULTS,2013-07-29 13:32:45
2013PASA...30...31B,ARC Centre of Excellence for All-sky Astrophysics (CAASTRO,ZERO_RESULTS,2013-07-29 13:32:48
2013PASA...30...31B,ARC Centre of Excellence for All-sky Astrophysics (CAASTRO,ZERO_RESULTS,2013-07-29 13:32:52
2013Natur.496..329R, Institut d'Astrophysique Spatiale (IAS,ZERO_RESULTS,2013-07-29 13:33:23
2013Natur.496..329R,"ESO, Karl-Schwarzschild-Strasse 2, D-85748 Garching bei M?nchen, Germany",ZERO_RESULTS,2013-07-29 13:33:45
2013Natur.496..329R,"Institute for Space and Astronautical Science, Japan Aerospace and Exploration Agency, Sagamihara, Kanagawa 229-8510, Japan",ZERO_RESULTS,2013-07-29 13:33:57
2013Natur.496..329R, ,ZERO_RESULTS,2013-07-29 13:34:28
2013NatPh...9..215G, These authors contributed equally to this work,ZERO_RESULTS,2013-07-29 13:34:31
2013NatPh...9..215G," Department of Physics, University of Basel, Basel, 4056 Switzerland, Switzerland",ZERO_RESULTS,2013-07-29 13:34:33
2013NatPh...9..215G,,ZERO_RESULTS,2013-07-29 13:34:39
2013NatPh...9..215G, These authors contributed equally to this work,ZERO_RESULTS,2013-07-29 13:34:42
2013MNRAS.430.2169R,"Departamento de F?sica y Astronom?a, Facultad de Ciencias, Universidad de Valpara?so, Av. Gran Breta?a 1111, Playa Ancha, Casilla 53, Valpara?so, Chile",ZERO_RESULTS,2013-07-29 13:34:47
2013MNRAS.430.2169R,,ZERO_RESULTS,2013-07-29 13:35:00
2013MNRAS.430.1694D,,ZERO_RESULTS,2013-07-29 13:35:11
2013MNRAS.430.1309T,Instituto de Astronom?a (UNAM,ZERO_RESULTS,2013-07-29 13:35:13
2013MNRAS.430.1309T,Departament d'Astronomia i Meteorologia and Institut de Ci?ncies del Cosmos (IEEC-UB,ZERO_RESULTS,2013-07-29 13:35:14
2013MNRAS.430.1309T,Instituto de Astronom?a (UNAM,ZERO_RESULTS,2013-07-29 13:35:15
2013MNRAS.430.1309T,Instituto de Astrof?sica de Andaluc?a (CSIC,ZERO_RESULTS,2013-07-29 13:35:19
2013MNRAS.430.1309T,Instituto de Astrof?sica de Andaluc?a (CSIC,ZERO_RESULTS,2013-07-29 13:35:20
2013MNRAS.430.1309T,Max-Planck-Institut f?r Radioastronomie (MPIfR,ZERO_RESULTS,2013-07-29 13:35:22
2013MNRAS.430.1309T,Centro de Radioastronom?a y Astrof?sica (UNAM,ZERO_RESULTS,2013-07-29 13:35:23
2013MNRAS.430.1309T,"Departamento de Astronom?a, Universidad de Guanajuato, Apdo. Postal 144, 36000 Guanajuato, M?xico",ZERO_RESULTS,2013-07-29 13:35:24
2013MNRAS.430.1309T,,ZERO_RESULTS,2013-07-29 13:35:25
2013JChPh.138m4317Z,"School of Engineering, Charles Darwin University, Darwin NT 0909, Australia",ZERO_RESULTS,2013-07-29 13:35:26
2013JChPh.138m4317Z,"State Key Laboratory of Magnetic Resonance and Atomic and Molecular Physics, Wuhan Institute of Physics and Mathematics, Chinese Academy of Sciences, Wuhan 430071, People's Republic of China",ZERO_RESULTS,2013-07-29 13:35:27
2013JChPh.138m4317Z,"Division of Physical Science and Engineering, King Abdullah University of Science and Technology, Thuwal 23955-6900, Saudi Arabia",ZERO_RESULTS,2013-07-29 13:35:33
2013JChPh.138m4317Z,"Division of Physical Science and Engineering, King Abdullah University of Science and Technology, Thuwal 23955-6900, Saudi Arabia",ZERO_RESULTS,2013-07-29 13:35:34
2013ApJ...767L..25M,"Institute for Astronomical, Terrestrial and Space Sciences (ICATE-CONICET",ZERO_RESULTS,2013-07-29 13:35:41
2013ApJ...767L..25M,,ZERO_RESULTS,2013-07-29 13:35:46
2013ApJ...767L..10P,"Department of Physics and Astronomy and Pittsburgh Particle Physics, Astrophysics, and Cosmology Center (PITT-PACC",ZERO_RESULTS,2013-07-29 13:35:50
2013ApJ...767L..10P,"Department F?sica i Enginyeria Nuclear, Univ. Polit?cnica de Catalunya, Carrer Pere Serra 1-15, E-08173 Sant Cugat del Vall?s, Spain",ZERO_RESULTS,2013-07-29 13:35:53
2013ApJ...767..162C, Jansky Fellow.,ZERO_RESULTS,2013-07-29 13:36:28
2013ApJ...767..155K,"Academia Sinica Institute of Astronomy and Astrophysics, P.O. Box 23-141, Taipei 10617, Taiwan",ZERO_RESULTS,2013-07-29 13:37:09
2013ApJ...767..147G,"INAF-Osservatorio Astronomico di Roma, via Frascati 33, I-00040 Monte Porzio, Italy",ZERO_RESULTS,2013-07-29 13:37:37
2013ApJ...767..147G,"LERMA-LRA, UMR 8112 du CNRS, Observatoire de Paris, ?cole Normale Sup?rieure, UPMC UCP, 24 rue Lhomond, F-75231 Paris Cedex 05, France",ZERO_RESULTS,2013-07-29 13:37:38
2013ApJ...767..147G,"INAF-Osservatorio Astronomico di Roma, via Frascati 33, I-00040 Monte Porzio, Italy",ZERO_RESULTS,2013-07-29 13:37:46
2013ApJ...767..147G," Physics Department, University of Puerto Rico, Rio Piedras Campus, Box 23343, UPR Station, San Juan, PR, USA",ZERO_RESULTS,2013-07-29 13:37:49
2013ApJ...767..147G,"INAF-Osservatorio Astronomico di Roma, via Frascati 33, I-00040 Monte Porzio, Italy",ZERO_RESULTS,2013-07-29 13:37:50
2013ApJ...767..147G,"INAF-Osservatorio Astronomico di Roma, via Frascati 33, I-00040 Monte Porzio, Italy",ZERO_RESULTS,2013-07-29 13:37:52
2013ApJ...767..132H,"Australia Telescope National Facility, CSIRO, Epping, NSW 1710, Australia",ZERO_RESULTS,2013-07-29 13:38:58
2013ApJ...767..132H,"Institut d'Astrophysique Spatiale, B?timent 121, Universit? Paris-Sud XI & CNRS, F-91405 Orsay Cedex, France",ZERO_RESULTS,2013-07-29 13:39:45
2013ApJ...767..112I, NASA Sagan Postdoctoral Fellow.,ZERO_RESULTS,2013-07-29 13:40:02
2013ApJ...767...90K,"Department of Astronomy, Yonsei University, Seoul 120-749, Republic of Korea",ZERO_RESULTS,2013-07-29 13:40:11
2013ApJ...767...88W,"Australia Telescope National Facility, CSIRO, Epping, NSW 1710, Australia",ZERO_RESULTS,2013-07-29 13:41:23
2013ApJ...767...88W,"Institut d'Astrophysique Spatiale, B?timent 121, Universit? Paris-Sud XI & CNRS, F-91405 Orsay Cedex, France",ZERO_RESULTS,2013-07-29 13:42:00
2013ApJ...767...57F, Deceased 2011 December 12.,ZERO_RESULTS,2013-07-29 13:42:09
2013ApJ...767...57F,Physics Department and Tsinghua Center for Astrophysics (THCA,ZERO_RESULTS,2013-07-29 13:42:17
2013ApJ...767...57F,,ZERO_RESULTS,2013-07-29 13:42:33
2013ApJ...767...31B,"Institut f?r Angewandte Physik, Eidgen?ssische Technische Hochschule-Z?rich, CH-8093, Switzerland",ZERO_RESULTS,2013-07-29 13:42:50
2013ApJ...767...31B,"Institut f?r Angewandte Physik, Eidgen?ssische Technische Hochschule-Z?rich, CH-8093, Switzerland",ZERO_RESULTS,2013-07-29 13:42:51
2013ApJ...767...15R, Istituto Nazionale di Fisica Nucleare (INFN,ZERO_RESULTS,2013-07-29 13:43:19
2013ApJ...767...15R,,ZERO_RESULTS,2013-07-29 13:43:24
2013ApJ...767...10F,"Departamento de Astrof?sica, CAB (INTA-CSIC",ZERO_RESULTS,2013-07-29 13:44:08
2013ApJ...767...10F," Kavli Institute for the Physics and Mathematics of the Universe, The University of Tokyo, Kashiwa 277-8568, Japan",ZERO_RESULTS,2013-07-29 13:44:21
2013ApJ...766..115K,,ZERO_RESULTS,2013-07-29 13:44:38
2013ApJ...766..101C,Stellar Astrophysics Centre (SAC,ZERO_RESULTS,2013-07-29 13:44:51
2013ApJ...766..101C,Stellar Astrophysics Centre (SAC,ZERO_RESULTS,2013-07-29 13:44:55
2013ApJ...766..101C,Stellar Astrophysics Centre (SAC,ZERO_RESULTS,2013-07-29 13:45:11
2013ApJ...766..101C,Stellar Astrophysics Centre (SAC,ZERO_RESULTS,2013-07-29 13:45:13
2013ApJ...766..101C,Stellar Astrophysics Centre (SAC,ZERO_RESULTS,2013-07-29 13:45:15
2013ApJ...766..101C,Stellar Astrophysics Centre (SAC,ZERO_RESULTS,2013-07-29 13:45:17
2013ApJ...766...88B," Department of Physics, Presidency University, Kolkata 700 073, India",ZERO_RESULTS,2013-07-29 13:45:26
2013ApJ...766...88B,,ZERO_RESULTS,2013-07-29 13:45:59
2013AN....334..390B,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:46:17
2013AJ....145..115H,,ZERO_RESULTS,2013-07-29 13:46:30
2013AJ....145...96P,"CNRS, UTINAM, Universite de Franche Comte, Route de Gray, F-25030 Besancon Cedex,, France",ZERO_RESULTS,2013-07-29 13:46:51
2013AJ....145...96P,See Appendix?A for list of contributing Ice Hunters.,ZERO_RESULTS,2013-07-29 13:47:00
2013A&A...552L...8B,"Department of Earth and Space SciencesChalmers University of Technology, Onsala Space Observatory, 439 92, Onsala, Sweden",ZERO_RESULTS,2013-07-29 13:47:11
2013A&A...552L...8B,Observatorio Astron?mico Nacional (IGN,ZERO_RESULTS,2013-07-29 13:47:14
2013A&A...552L...8B,"Onsala Space Observatory, Chalmers University of Technology, 439 92, Onsala, Sweden",ZERO_RESULTS,2013-07-29 13:47:15
2013A&A...552L...8B,"Department of Earth and Space SciencesChalmers University of Technology, Onsala Space Observatory, 439 92, Onsala, Sweden",ZERO_RESULTS,2013-07-29 13:47:17
2013A&A...552L...8B,"Department of Earth and Space SciencesChalmers University of Technology, Onsala Space Observatory, 439 92, Onsala, Sweden",ZERO_RESULTS,2013-07-29 13:47:18
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:47:22
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:47:31
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:47:32
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:47:34
2013A&A...552A..61H,"Station de Radioastronomie de Nan?ay, Observatoire de Paris, CNRS/INSU, 18330, Nan?ay, France",ZERO_RESULTS,2013-07-29 13:47:35
2013A&A...552A..61H," Laboratoire de Physique et Chimie de l'Environnement et de l'Espace, LPC2E, UMR 7328 CNRS, 45071, Orl?ans Cedex 02, France",ZERO_RESULTS,2013-07-29 13:47:36
2013A&A...552A..61H,ARC Centre of Excellence for All-sky astrophysics (CAASTRO,ZERO_RESULTS,2013-07-29 13:47:41
2013A&A...552A..61H, Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:47:45
2013A&A...552A..61H,"Laboratoire de Physique et Chimie de l'Environnement et de l'Espace, LPC2E, UMR 7328 CNRS, 45071, Orl?ans Cedex 02, France",ZERO_RESULTS,2013-07-29 13:47:46
2013A&A...552A..61H," Station de Radioastronomie de Nan?ay, Observatoire de Paris, CNRS/INSU, 18330, Nan?ay, France",ZERO_RESULTS,2013-07-29 13:47:47
2013A&A...552A..61H,"International Centre for Radio Astronomy Research - Curtin University, GPO Box U1987, Perth, WA, 6845, Australia",ZERO_RESULTS,2013-07-29 13:47:50
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:47:52
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:47:56
2013A&A...552A..61H,"Onsala Space Observatory, Dept. of Earth and Space Sciences, Chalmers University of Technology, 43992, Onsala, Sweden",ZERO_RESULTS,2013-07-29 13:47:57
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:47:58
2013A&A...552A..61H,Leibniz-Institut f?r Astrophysik Potsdam (AIP,ZERO_RESULTS,2013-07-29 13:48:04
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:06
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:11
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:12
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:13
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:15
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:16
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:17
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:18
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:22
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:23
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:24
2013A&A...552A..61H," Centre de Recherche Astrophysique de Lyon, Observatoire de Lyon, 9 Av. Charles Andr?, 69561, Saint Genis Laval Cedex, France",ZERO_RESULTS,2013-07-29 13:48:26
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:27
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:28
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:32
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:33
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:35
2013A&A...552A..61H, Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:38
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:39
2013A&A...552A..61H,Netherlands Institute for Radio Astronomy (ASTRON,ZERO_RESULTS,2013-07-29 13:48:41
2013A&A...552A..11R,Max-Planck-Institut f?r Radioastronomie (MPIfR,ZERO_RESULTS,2013-07-29 13:48:47
2013A&A...552A..11R,Max-Planck-Institut f?r Radioastronomie (MPIfR,ZERO_RESULTS,2013-07-29 13:48:49
2013A&A...552A..11R,Max-Planck-Institut f?r Radioastronomie (MPIfR,ZERO_RESULTS,2013-07-29 13:48:55
2013A&A...552A..11R,Max-Planck-Institut f?r Radioastronomie (MPIfR,ZERO_RESULTS,2013-07-29 13:48:56
2013A&A...552A..11R,Aryabhatta Research Institute of Observational Sciences (ARIES,ZERO_RESULTS,2013-07-29 13:49:04
2013A&A...552A..11R,"IRAM, 300 rue de la piscine, 38406, Saint-Martin d'H?res, France",ZERO_RESULTS,2013-07-29 13:49:09
2013A&A...552A..11R,"Aalto University Mets?hovi Radio Observatory, Kylm?l?, Finland",ZERO_RESULTS,2013-07-29 13:49:10
2013A&A...552A..11R,"Xinjiang Astronomical Observatory, Chinese Academy of Sciences, 150 Science 1-Street, 830011, Urumqi, PR China",ZERO_RESULTS,2013-07-29 13:49:11
2013A&A...552A..11R,Max-Planck-Institut f?r Radioastronomie (MPIfR,ZERO_RESULTS,2013-07-29 13:49:12
2013A&A...552A..11R,Max-Planck-Institut f?r Radioastronomie (MPIfR,ZERO_RESULTS,2013-07-29 13:49:14
2013A&A...552A..11R,"Aalto University Mets?hovi Radio Observatory, Kylm?l?, Finland",ZERO_RESULTS,2013-07-29 13:49:15
2013A&A...552A..11R,Instituto de Radioastronom?a Milim?trica (IRAM,ZERO_RESULTS,2013-07-29 13:49:17
2013A&A...552A..11R,Instituto de Radioastronom?a Milim?trica (IRAM,ZERO_RESULTS,2013-07-29 13:49:22
2013A&A...552A..11R,Max-Planck-Institut f?r Radioastronomie (MPIfR,ZERO_RESULTS,2013-07-29 13:49:23
2013A&A...552A..11R,"Aalto University Mets?hovi Radio Observatory, Kylm?l?, Finland",ZERO_RESULTS,2013-07-29 13:49:26
2013A&A...552A..11R,"Aalto University Mets?hovi Radio Observatory, Kylm?l?, Finland",ZERO_RESULTS,2013-07-29 13:49:27
2013A&A...552A..11R,Instituto de Radioastronom?a Milim?trica (IRAM,ZERO_RESULTS,2013-07-29 13:49:29
2013A&A...552A..11R,Max-Planck-Institut f?r Radioastronomie (MPIfR,ZERO_RESULTS,2013-07-29 13:49:31
2013A&A...552A..11R,Max-Planck-Institut f?r Radioastronomie (MPIfR,ZERO_RESULTS,2013-07-29 13:49:32
